start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1689192000000,4.28,9.65675516,0.01410307,0.03181443,2023-07-12 20:00:00+00:00
1689195600000,-4.41,13.32823088,-0.0145276,0.04388074,2023-07-12 21:00:00+00:00
1689199200000,-3.01,13.92782758,-0.00991153,0.04583689,2023-07-12 22:00:00+00:00
1689202800000,1.81,1520.81,0.00595787,4.75565997,2023-07-12 23:00:00+00:00
1689206400000,3.9,29.41758879,0.0128486,0.09683512,2023-07-13 00:00:00+00:00
1689210000000,-5.34,929.00437997,-0.01757517,2.96354231,2023-07-13 01:00:00+00:00
1689213600000,3.36,19.26688759,0.01107538,0.06347508,2023-07-13 02:00:00+00:00
1689217200000,-0.92,9.93729188,-0.0030365,0.03278674,2023-07-13 03:00:00+00:00
1689220800000,-3.2,125.62030851,-0.01056199,0.41286208,2023-07-13 04:00:00+00:00
1689224400000,-4.85,19.28528862,-0.01599446,0.06354892,2023-07-13 05:00:00+00:00
1689228000000,0.64,-5.65069922,0.00210637,-0.01860148,2023-07-13 06:00:00+00:00
1689231600000,-5.61,-5.07980929,-0.0184746,-0.01672831,2023-07-13 07:00:00+00:00
1689235200000,-0.33,4.50337757,-0.0010851,0.01480555,2023-07-13 08:00:00+00:00
1689238800000,-7.54,40.65679762,-0.02465932,0.13275709,2023-07-13 09:00:00+00:00
1689242400000,-1.03,-0.42606791,-0.00336834,-0.00139331,2023-07-13 10:00:00+00:00
1689246000000,1.91,49.95813979,0.00625328,0.16330398,2023-07-13 11:00:00+00:00
1689249600000,-1.52,-2.54425187,-0.00498034,-0.00833662,2023-07-13 12:00:00+00:00
1689253200000,9.38,-20.33838309,0.03059019,-0.0663921,2023-07-13 13:00:00+00:00
1689256800000,4.44,152.65239608,0.0145231,0.4969004,2023-07-13 14:00:00+00:00
1689260400000,4.7,30.96378091,0.01520176,0.10006468,2023-07-13 15:00:00+00:00
1689264000000,4.59,24.07663842,0.01488981,0.07805443,2023-07-13 16:00:00+00:00
1689267600000,10.71,422.23973432,0.03447046,1.34099133,2023-07-13 17:00:00+00:00
1689271200000,18.32,100.67223675,0.05861462,0.32125094,2023-07-13 18:00:00+00:00
1689274800000,68.07,75.63110577,0.21537043,0.23923618,2023-07-13 19:00:00+00:00
1689278400000,25.77,250.21838645,0.08214093,0.791856,2023-07-13 20:00:00+00:00
1689282000000,9.15,1571.8505,0.02927624,4.77781243,2023-07-13 21:00:00+00:00
1689285600000,9.93,1575.3885,0.03171595,4.78013015,2023-07-13 22:00:00+00:00
1689289200000,17.6,1590.3115,0.05595432,4.8031566,2023-07-13 23:00:00+00:00
1689292800000,8.47,891.99448394,0.02693677,2.75706222,2023-07-14 00:00:00+00:00
1689296400000,18.65,63.38200202,0.05935921,0.201445,2023-07-14 01:00:00+00:00
1689300000000,10.07,991.82636749,0.03200967,3.05434649,2023-07-14 02:00:00+00:00
1689303600000,10.2,186.3844942,0.03242212,0.58913125,2023-07-14 03:00:00+00:00
1689307200000,14.13,1582.39114774,0.04501358,4.78913665,2023-07-14 04:00:00+00:00
1689310800000,10.94,1504.84789599,0.03488467,4.56996193,2023-07-14 05:00:00+00:00
1689314400000,13.71,1578.271,0.04381421,4.7916235,2023-07-14 06:00:00+00:00
1689318000000,7.42,4.34402363,0.02385949,0.01396987,2023-07-14 07:00:00+00:00
1689321600000,9.81,441.20877557,0.03139832,1.39265397,2023-07-14 08:00:00+00:00
1689325200000,13.5,188.89029929,0.04328721,0.60226304,2023-07-14 09:00:00+00:00
1689328800000,7.93,1566.68,0.02543705,4.7741652,2023-07-14 10:00:00+00:00
1689332400000,10.66,70.17294298,0.03415617,0.22441542,2023-07-14 11:00:00+00:00
1689336000000,5.88,193.45135184,0.0188905,0.61775034,2023-07-14 12:00:00+00:00
1689339600000,13.4,-7.26039244,0.04287529,-0.02324606,2023-07-14 13:00:00+00:00
1689343200000,28.67,43.70459798,0.09159581,0.13956174,2023-07-14 14:00:00+00:00
1689346800000,9.92,21.42555638,0.03175367,0.06855742,2023-07-14 15:00:00+00:00
1689350400000,14.0,3.4824427,0.04485167,0.01116043,2023-07-14 16:00:00+00:00
1689354000000,11.49,6.7694734,0.03744056,0.02206196,2023-07-14 17:00:00+00:00
1689357600000,16.0,80.73986398,0.05317058,0.26773433,2023-07-14 18:00:00+00:00
1689361200000,15.51,1521.2685,0.05150228,4.79892717,2023-07-14 19:00:00+00:00
1689364800000,16.58,1069.49467248,0.05492034,3.41908482,2023-07-14 20:00:00+00:00
1689368400000,19.28,154.53941721,0.06375242,0.50872389,2023-07-14 21:00:00+00:00
1689372000000,23.22,596.95586863,0.07681721,1.93738613,2023-07-14 22:00:00+00:00
1689375600000,18.51,102.11719222,0.0610649,0.3359577,2023-07-14 23:00:00+00:00
1689379200000,20.56,85.96518409,0.06779044,0.28283318,2023-07-15 00:00:00+00:00
1689382800000,18.55,180.15530279,0.06114756,0.59069402,2023-07-15 01:00:00+00:00
1689386400000,17.01,-4.51708775,0.05615956,-0.01492404,2023-07-15 02:00:00+00:00
1689390000000,10.73,174.64281551,0.03542083,0.57339435,2023-07-15 03:00:00+00:00
1689393600000,14.43,-14.77321364,0.04763007,-0.04880994,2023-07-15 04:00:00+00:00
1689397200000,13.91,1475.31458528,0.04591452,4.63484986,2023-07-15 05:00:00+00:00
1689400800000,11.16,1.4603232,0.03681772,0.00481926,2023-07-15 06:00:00+00:00
1689404400000,7.61,-22.59117562,0.02508405,-0.07453908,2023-07-15 07:00:00+00:00
1689408000000,11.43,68.76549434,0.03770263,0.22639864,2023-07-15 08:00:00+00:00
1689411600000,10.29,292.49032089,0.03390438,0.95476152,2023-07-15 09:00:00+00:00
1689415200000,10.49,627.78960101,0.03459143,2.02803527,2023-07-15 10:00:00+00:00
1689418800000,11.5,1298.50587109,0.03793878,4.10191834,2023-07-15 11:00:00+00:00
1689422400000,9.69,1527.245,0.03192636,4.78033004,2023-07-15 12:00:00+00:00
1689426000000,13.88,200.38687625,0.04577083,0.65673375,2023-07-15 13:00:00+00:00
1689429600000,12.34,818.24211435,0.04074694,2.62995377,2023-07-15 14:00:00+00:00
1689433200000,9.83,55.98633591,0.03243859,0.18447119,2023-07-15 15:00:00+00:00
1689436800000,14.98,143.64339609,0.04947158,0.47236787,2023-07-15 16:00:00+00:00
1689440400000,11.6,185.02633738,0.03830516,0.60748913,2023-07-15 17:00:00+00:00
1689444000000,12.11,1279.79871946,0.03993801,4.04423801,2023-07-15 18:00:00+00:00
1689447600000,11.6,1527.9235,0.03825041,4.78633789,2023-07-15 19:00:00+00:00
1689451200000,10.76,1525.8605,0.0355092,4.78373374,2023-07-15 20:00:00+00:00
1689454800000,9.61,1524.759,0.03171305,4.7801274,2023-07-15 21:00:00+00:00
1689458400000,8.5,26.92322669,0.02806631,0.08884423,2023-07-15 22:00:00+00:00
1689462000000,12.13,711.07218402,0.04004685,2.29341344,2023-07-15 23:00:00+00:00
1689465600000,10.67,-3.06286447,0.03521453,-0.01011305,2023-07-16 00:00:00+00:00
1689469200000,10.66,7.00489595,0.0352222,0.023148,2023-07-16 01:00:00+00:00
1689472800000,13.37,206.51359148,0.04419543,0.67828609,2023-07-16 02:00:00+00:00
1689476400000,12.83,8.3018,0.04250033,0.02750446,2023-07-16 03:00:00+00:00
1689480000000,12.53,5.78041884,0.04155577,0.01917506,2023-07-16 04:00:00+00:00
1689483600000,13.18,3.3351087,0.04358752,0.01103312,2023-07-16 05:00:00+00:00
1689487200000,12.92,262.41354404,0.04269836,0.86008076,2023-07-16 06:00:00+00:00
1689490800000,11.59,2.85000977,0.03829478,0.0094195,2023-07-16 07:00:00+00:00
1689494400000,11.94,6.1832869,0.0394079,0.02041178,2023-07-16 08:00:00+00:00
1689498000000,11.76,363.7138852,0.03880787,1.18631162,2023-07-16 09:00:00+00:00
1689501600000,10.79,-7.6151127,0.03562232,-0.02515596,2023-07-16 10:00:00+00:00
1689505200000,13.77,6.1934975,0.04543653,0.02044164,2023-07-16 11:00:00+00:00
1689508800000,11.72,1526.4185,0.03868757,4.78675319,2023-07-16 12:00:00+00:00
1689512400000,17.59,654.68649059,0.05804528,2.11498195,2023-07-16 13:00:00+00:00
1689516000000,15.42,375.69787044,0.05072036,1.22112294,2023-07-16 14:00:00+00:00
1689519600000,11.4,310.73000176,0.03752475,1.0127351,2023-07-16 15:00:00+00:00
1689523200000,14.0,92.68601378,0.04610697,0.30445695,2023-07-16 16:00:00+00:00
1689526800000,14.73,760.19142279,0.04848278,2.44072494,2023-07-16 17:00:00+00:00
1689530400000,16.35,456.4470131,0.05400162,1.48566286,2023-07-16 18:00:00+00:00
1689534000000,16.33,332.50518661,0.05397824,1.08759765,2023-07-16 19:00:00+00:00
1689537600000,10.04,1523.622,0.03316636,4.78150804,2023-07-16 20:00:00+00:00
1689541200000,14.56,1529.1925,0.04806446,4.79566124,2023-07-16 21:00:00+00:00
1689544800000,21.96,1538.0115,0.07242498,4.81880373,2023-07-16 22:00:00+00:00
1689548400000,15.65,1527.2495,0.05176636,4.79917804,2023-07-16 23:00:00+00:00
1689552000000,16.34,1527.0395,0.05408091,4.80137686,2023-07-17 00:00:00+00:00
1689555600000,8.33,6.36683705,0.02749987,0.02102023,2023-07-17 01:00:00+00:00
1689559200000,11.21,429.00777724,0.03704316,1.39807312,2023-07-17 02:00:00+00:00
1689562800000,5.28,1520.913,0.01741846,4.76654754,2023-07-17 03:00:00+00:00
1689566400000,10.88,374.06372489,0.03591181,1.21987789,2023-07-17 04:00:00+00:00
1689570000000,11.72,9.88295881,0.03872553,0.03265752,2023-07-17 05:00:00+00:00
1689573600000,5.98,681.80189525,0.0197522,2.20175003,2023-07-17 06:00:00+00:00
1689577200000,18.01,14.67636471,0.05947624,0.04847257,2023-07-17 07:00:00+00:00
1689580800000,10.56,7.33287098,0.03489536,0.02423395,2023-07-17 08:00:00+00:00
1689584400000,8.51,-2.21939918,0.02819561,-0.007356,2023-07-17 09:00:00+00:00
1689588000000,10.92,15.96823532,0.03620218,0.05292932,2023-07-17 10:00:00+00:00
1689591600000,5.29,1.36656606,0.0175388,0.00453139,2023-07-17 11:00:00+00:00
1689595200000,5.11,112.39053578,0.01691717,0.37075868,2023-07-17 12:00:00+00:00
1689598800000,2.95,697.71734421,0.00974027,2.25086671,2023-07-17 13:00:00+00:00
1689602400000,5.31,-2.61109867,0.01753934,-0.00862692,2023-07-17 14:00:00+00:00
1689606000000,7.32,1516.0615,0.02425863,4.7730457,2023-07-17 15:00:00+00:00
1689609600000,0.61,1507.8105,0.00202362,4.75192244,2023-07-17 16:00:00+00:00
1689613200000,8.83,7.15849291,0.02940327,0.0238386,2023-07-17 17:00:00+00:00
1689616800000,7.76,1154.41082956,0.02603818,3.72451579,2023-07-17 18:00:00+00:00
1689620400000,4.51,575.95960442,0.01509149,1.89043878,2023-07-17 19:00:00+00:00
1689624000000,5.47,1501.7795,0.0182783,4.76736439,2023-07-17 20:00:00+00:00
1689627600000,3.53,208.0376518,0.01167228,0.68324456,2023-07-17 21:00:00+00:00
1689631200000,6.25,1511.587,0.02075947,4.7697215,2023-07-17 22:00:00+00:00
1689634800000,5.08,175.2376411,0.0168558,0.57816795,2023-07-17 23:00:00+00:00
1689638400000,1.59,1509.9905,0.00527048,4.75500696,2023-07-18 00:00:00+00:00
1689642000000,5.15,1515.942,0.01704404,4.76619184,2023-07-18 01:00:00+00:00
1689645600000,5.49,1511.49,0.01822709,4.76731574,2023-07-18 02:00:00+00:00
1689649200000,5.04,7.12893726,0.01675868,0.02370304,2023-07-18 03:00:00+00:00
1689652800000,6.85,1108.09661925,0.02274373,3.54463527,2023-07-18 04:00:00+00:00
1689656400000,6.07,287.84622621,0.02019818,0.94883944,2023-07-18 05:00:00+00:00
1689660000000,2.81,145.41908309,0.00937022,0.48260824,2023-07-18 06:00:00+00:00
1689663600000,2.53,9.72504833,0.0084423,0.03244351,2023-07-18 07:00:00+00:00
1689667200000,6.67,-4.3309578,0.02221705,-0.01443124,2023-07-18 08:00:00+00:00
1689670800000,1.2,2.93720295,0.00400575,0.00980418,2023-07-18 09:00:00+00:00
1689674400000,4.32,3.92022464,0.01440449,0.01307166,2023-07-18 10:00:00+00:00
1689678000000,1.0,191.72871702,0.00334627,0.63748154,2023-07-18 11:00:00+00:00
1689681600000,-0.25,11.39226776,-0.00083938,0.03823467,2023-07-18 12:00:00+00:00
1689685200000,3.75,41.99699774,0.0125704,0.14059791,2023-07-18 13:00:00+00:00
1689688800000,-2.84,24.28681307,-0.00949046,0.08108597,2023-07-18 14:00:00+00:00
1689692400000,-2.65,-7.55287592,-0.00885932,-0.02525446,2023-07-18 15:00:00+00:00
1689696000000,2.41,-10.58724512,0.00811415,-0.03566145,2023-07-18 16:00:00+00:00
1689699600000,-0.95,15.07353524,-0.00318559,0.05051825,2023-07-18 17:00:00+00:00
1689703200000,5.98,15.68177361,0.01999667,0.05242166,2023-07-18 18:00:00+00:00
1689706800000,6.15,29.21911736,0.02069593,0.09825159,2023-07-18 19:00:00+00:00
1689710400000,5.61,14.00977824,0.01883941,0.04703414,2023-07-18 20:00:00+00:00
1689714000000,7.02,11.41979897,0.02355637,0.03831471,2023-07-18 21:00:00+00:00
1689717600000,3.26,9.06052415,0.01093238,0.03037847,2023-07-18 22:00:00+00:00
1689721200000,2.8,122.545562,0.00937737,0.40876647,2023-07-18 23:00:00+00:00
1689724800000,4.72,-2.78090621,0.01570437,-0.00925493,2023-07-19 00:00:00+00:00
1689728400000,7.16,18.01767472,0.02386189,0.06002516,2023-07-19 01:00:00+00:00
1689732000000,8.69,23.74613528,0.02894351,0.07905085,2023-07-19 02:00:00+00:00
1689735600000,9.72,27.00789593,0.03233629,0.08979761,2023-07-19 03:00:00+00:00
1689739200000,7.78,31.06224036,0.02584797,0.10312014,2023-07-19 04:00:00+00:00
1689742800000,8.27,7.46998479,0.02747655,0.02481921,2023-07-19 05:00:00+00:00
1689746400000,7.33,8.42993244,0.02439707,0.02805704,2023-07-19 06:00:00+00:00
1689750000000,0.85,-9.25152896,0.00283327,-0.03084811,2023-07-19 07:00:00+00:00
1689753600000,2.33,24.2305494,0.00778658,0.08091631,2023-07-19 08:00:00+00:00
1689757200000,-1.27,8.32601474,-0.00423244,0.02773868,2023-07-19 09:00:00+00:00
1689760800000,2.75,9.04987904,0.00917033,0.03017199,2023-07-19 10:00:00+00:00
1689764400000,4.23,-4.77438925,0.01409407,-0.01591271,2023-07-19 11:00:00+00:00
1689768000000,-1.16,-1.85993173,-0.00387312,-0.00621027,2023-07-19 12:00:00+00:00
1689771600000,4.62,10.9787916,0.01540293,0.03659517,2023-07-19 13:00:00+00:00
1689775200000,-1.34,-3.34029635,-0.00449302,-0.01120078,2023-07-19 14:00:00+00:00
1689778800000,-2.44,-8.81054078,-0.00814515,-0.02941741,2023-07-19 15:00:00+00:00
1689782400000,1.1,11.71229603,0.00367845,0.03915255,2023-07-19 16:00:00+00:00
1689786000000,-0.93,-11.03440241,-0.0031007,-0.0368021,2023-07-19 17:00:00+00:00
1689789600000,3.35,-11.30340004,0.01113771,-0.0375986,2023-07-19 18:00:00+00:00
1689793200000,3.47,1.49458662,0.01154961,0.00497493,2023-07-19 19:00:00+00:00
1689796800000,-0.37,100.81324596,-0.00123478,0.33530117,2023-07-19 20:00:00+00:00
1689800400000,-0.28,0.42015532,-0.00093539,0.00140357,2023-07-19 21:00:00+00:00
1689804000000,2.42,-0.57982658,0.00810101,-0.00194118,2023-07-19 22:00:00+00:00
1689807600000,7.51,5.01018823,0.02510932,0.01675272,2023-07-19 23:00:00+00:00
1689811200000,4.73,6.7298,0.01576667,0.02243117,2023-07-20 00:00:00+00:00
1689814800000,7.91,9.00963539,0.02637781,0.03004371,2023-07-20 01:00:00+00:00
1689818400000,0.57,4.66962166,0.00190092,0.01557079,2023-07-20 02:00:00+00:00
1689822000000,6.7,5.20020366,0.0223721,0.01736497,2023-07-20 03:00:00+00:00
1689825600000,1.25,9.74722604,0.00417195,0.03252272,2023-07-20 04:00:00+00:00
1689829200000,6.47,14.91341122,0.02147647,0.0494896,2023-07-20 05:00:00+00:00
1689832800000,5.46,6.8599776,0.01812749,0.02277443,2023-07-20 06:00:00+00:00
1689836400000,4.52,16.21662674,0.01496551,0.05367172,2023-07-20 07:00:00+00:00
1689840000000,6.19,42.40910021,0.02045297,0.13996027,2023-07-20 08:00:00+00:00
1689843600000,6.0,6.10008237,0.0197837,0.02011364,2023-07-20 09:00:00+00:00
1689847200000,1.54,7.1518458,0.00508335,0.02360297,2023-07-20 10:00:00+00:00
1689850800000,1.62,28.1501781,0.0053492,0.09286977,2023-07-20 11:00:00+00:00
1689854400000,0.46,5.05971687,0.00152209,0.01673955,2023-07-20 12:00:00+00:00
1689858000000,5.5,26.62987183,0.0181941,0.08803053,2023-07-20 13:00:00+00:00
1689861600000,-1.31,40.05150547,-0.0043986,0.13429463,2023-07-20 14:00:00+00:00
1689865200000,-6.36,-22.86559856,-0.02133499,-0.07674646,2023-07-20 15:00:00+00:00
1689868800000,-3.7,-2.20435899,-0.01245092,-0.00741754,2023-07-20 16:00:00+00:00
1689872400000,-5.52,-2.82017189,-0.01855043,-0.00947657,2023-07-20 17:00:00+00:00
1689876000000,-5.16,-5.35979916,-0.01738085,-0.01805398,2023-07-20 18:00:00+00:00
1689879600000,-6.34,-16.546308,-0.02130663,-0.0556257,2023-07-20 19:00:00+00:00
1689883200000,1.39,-16.27509628,0.00467388,-0.05475762,2023-07-20 20:00:00+00:00
1689886800000,5.91,52.70537805,0.01978555,0.17617113,2023-07-20 21:00:00+00:00
1689890400000,0.72,3.72018282,0.00241497,0.01247672,2023-07-20 22:00:00+00:00
1689894000000,9.13,278.96006,0.03063758,0.92763141,2023-07-20 23:00:00+00:00
1689897600000,0.57,20.80542375,0.00191365,0.0698022,2023-07-21 00:00:00+00:00
1689901200000,1.08,-10.92596656,0.00361476,-0.03658393,2023-07-21 01:00:00+00:00
1689904800000,2.78,-7.02376084,0.00929667,-0.02349603,2023-07-21 02:00:00+00:00
1689908400000,2.26,9.38938647,0.00755913,0.03139764,2023-07-21 03:00:00+00:00
1689912000000,-1.34,8.14122272,-0.00448701,0.02725234,2023-07-21 04:00:00+00:00
1689915600000,3.86,25.74193196,0.01294521,0.08626685,2023-07-21 05:00:00+00:00
1689919200000,-0.36,-0.06979501,-0.00120577,-0.00023377,2023-07-21 06:00:00+00:00
1689922800000,5.22,7.30397437,0.01753631,0.02453559,2023-07-21 07:00:00+00:00
1689926400000,7.64,-6.39202336,0.02564938,-0.02146973,2023-07-21 08:00:00+00:00
1689930000000,1.91,1.7987126,0.00641888,0.0060449,2023-07-21 09:00:00+00:00
1689933600000,4.71,6.83784177,0.01580889,0.02294925,2023-07-21 10:00:00+00:00
1689937200000,-1.35,10.24336951,-0.00453347,0.03438514,2023-07-21 11:00:00+00:00
1689940800000,3.68,279.87481111,0.01232009,0.92831523,2023-07-21 12:00:00+00:00
1689944400000,-2.3,29.36305366,-0.0077145,0.09838291,2023-07-21 13:00:00+00:00
1689948000000,-4.26,-4.74287809,-0.01425652,-0.01587277,2023-07-21 14:00:00+00:00
1689951600000,-3.67,28.29587846,-0.01228822,0.09464138,2023-07-21 15:00:00+00:00
1689955200000,-3.28,-33.44117876,-0.01099638,-0.11222674,2023-07-21 16:00:00+00:00
1689958800000,1.21,39.26568454,0.00404385,0.13105995,2023-07-21 17:00:00+00:00
1689962400000,3.56,-7.687631,0.01187391,-0.02565071,2023-07-21 18:00:00+00:00
1689966000000,3.22,8.01778523,0.01077789,0.02683258,2023-07-21 19:00:00+00:00
1689969600000,2.98,25.95772,0.00997323,0.08680642,2023-07-21 20:00:00+00:00
1689973200000,5.31,-5.66852411,0.01775945,-0.01896551,2023-07-21 21:00:00+00:00
1689976800000,7.38,9.77969056,0.0246616,0.03267798,2023-07-21 22:00:00+00:00
1689980400000,6.26,300.1086877,0.02093525,0.99378723,2023-07-21 23:00:00+00:00
1689984000000,1.12,45.06154408,0.00373535,0.15006611,2023-07-22 00:00:00+00:00
1689987600000,5.92,-6.49996035,0.01978344,-0.02173057,2023-07-22 01:00:00+00:00
1689991200000,1.78,5.65484853,0.00594612,0.01888768,2023-07-22 02:00:00+00:00
1689994800000,1.83,-21.26918809,0.0061197,-0.07118124,2023-07-22 03:00:00+00:00
1689998400000,3.46,34.48317808,0.0115781,0.11527031,2023-07-22 04:00:00+00:00
1690002000000,1.64,2.73981377,0.00549046,0.00917212,2023-07-22 05:00:00+00:00
1690005600000,0.12,0.4200957,0.00040147,0.00140546,2023-07-22 06:00:00+00:00
1690009200000,-0.38,-5.87666198,-0.001269,-0.01962861,2023-07-22 07:00:00+00:00
1690012800000,7.06,4.3656439,0.02358263,0.01458394,2023-07-22 08:00:00+00:00
1690016400000,5.7,-0.285896,0.01904477,-0.00095542,2023-07-22 09:00:00+00:00
1690020000000,5.82,1.38910979,0.01946353,0.00464622,2023-07-22 10:00:00+00:00
1690023600000,6.98,2.63623214,0.02335468,0.00882196,2023-07-22 11:00:00+00:00
1690027200000,6.44,-22.35491856,0.02158116,-0.07498613,2023-07-22 12:00:00+00:00
1690030800000,7.6,-28.21796,0.02546209,-0.09465136,2023-07-22 13:00:00+00:00
1690034400000,5.8,-28.26163503,0.01940846,-0.09467933,2023-07-22 14:00:00+00:00
1690038000000,8.87,1.25111985,0.02966531,0.00418538,2023-07-22 15:00:00+00:00
1690041600000,8.33,4.4450943,0.02785954,0.01486847,2023-07-22 16:00:00+00:00
1690045200000,8.1,2.49744079,0.02714718,0.00837175,2023-07-22 17:00:00+00:00
1690048800000,3.58,-4.12966174,0.01200769,-0.01385489,2023-07-22 18:00:00+00:00
1690052400000,2.75,-13.24000748,0.00921705,-0.04439973,2023-07-22 19:00:00+00:00
1690056000000,4.38,2.5903656,0.01468456,0.00868508,2023-07-22 20:00:00+00:00
1690059600000,4.06,-17.99709608,0.01361181,-0.06038281,2023-07-22 21:00:00+00:00
1690063200000,8.49,2.99370288,0.02848229,0.01004514,2023-07-22 22:00:00+00:00
1690066800000,1.03,-4.09278036,0.00345707,-0.01373929,2023-07-22 23:00:00+00:00
1690070400000,2.85,-33.97692255,0.0095707,-0.1142404,2023-07-23 00:00:00+00:00
1690074000000,7.92,-272.27649141,0.02655387,-0.921454,2023-07-23 01:00:00+00:00
1690077600000,3.86,1.7680416,0.01291613,0.00591654,2023-07-23 02:00:00+00:00
1690081200000,4.13,-96.05014375,0.01383783,-0.3229024,2023-07-23 03:00:00+00:00
1690084800000,1.78,0.5837912,0.00595214,0.00195222,2023-07-23 04:00:00+00:00
1690088400000,4.6,-34.298587,0.01537331,-0.11477571,2023-07-23 05:00:00+00:00
1690092000000,0.3,-7.33812618,0.00100269,-0.02453257,2023-07-23 06:00:00+00:00
1690095600000,0.45,-71.09949888,0.00150421,-0.2382322,2023-07-23 07:00:00+00:00
1690099200000,4.18,-7.95343625,0.01395752,-0.02656824,2023-07-23 08:00:00+00:00
1690102800000,6.47,4.73279954,0.02163867,0.01582959,2023-07-23 09:00:00+00:00
1690106400000,5.64,3.80430422,0.01887071,0.01272949,2023-07-23 10:00:00+00:00
1690110000000,4.27,33.41405547,0.01428639,0.11168638,2023-07-23 11:00:00+00:00
1690113600000,4.02,4.51995819,0.01343596,0.01510671,2023-07-23 12:00:00+00:00
1690117200000,2.58,9.25705962,0.00863212,0.0309652,2023-07-23 13:00:00+00:00
1690120800000,2.05,-2.14932537,0.00685738,-0.00719063,2023-07-23 14:00:00+00:00
1690124400000,2.27,14.96483692,0.00759257,0.05003232,2023-07-23 15:00:00+00:00
1690128000000,-0.64,-0.64,-0.0021366,-0.0021366,2023-07-23 16:00:00+00:00
1690131600000,-1.24,0.42434776,-0.00411707,0.00140885,2023-07-23 17:00:00+00:00
1690135200000,0.74,33.50282955,0.00244644,0.11064047,2023-07-23 18:00:00+00:00
1690138800000,-4.6,-12.13351166,-0.01528589,-0.04032998,2023-07-23 19:00:00+00:00
1690142400000,-0.7,-5.30080088,-0.00232223,-0.01758791,2023-07-23 20:00:00+00:00
1690146000000,-1.22,-5.22082185,-0.00407274,-0.01743107,2023-07-23 21:00:00+00:00
